AppNum,Handle,AddrNum,AddrSuf,StDir,StName,StType,UnitNum,MainStrucType,IssueDate,EstProjectCost,AppDescription
528628,11400200040,2234,-R,NA,GAINE,ST,NA,23,4/11/2016 0:00:00,$1000.00,WRECK 1 CAR WOOD GARAGE
528635,10131000010,600,NA,NA,CHESTNUT,ST,NA,20,4/20/2016 0:00:00,$5800.00,WRECK COMMERCIAL BLDG (KIENER PLAZA)
528668,11611000160,3617,R,NA,TENNESSEE,AV,NA,23,4/12/2016 0:00:00,$950.00,WRECK 2 CAR GARAGE (REAR) PER PLANS
528684,11532000110,3308,NA,NA,WISCONSIN,AV,NA,1,4/27/2016 0:00:00,$1000.00,REMOVE REAR 2ND STORY PORCH ONLY
528687,14598020120,6602,R,NA,OAKLAND,AV,NA,1,4/13/2016 0:00:00,$1300.00,WRECK 2 CAR BRICK GARAGE-REAR
528764,15569000090,5228,NA,NA,DAVISON,AV,NA,1,5/6/2016 0:00:00,$7500.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
528765,12861000030,5606,NA,NA,PENNSYLVANIA,AV,NA,1,6/17/2016 0:00:00,$7300.00,WRECK 1.2 STORY SINGLE FAMILY FRAME HOUSE
528841,12934000210,6111,REAR,NA,TENNESSEE,AV,NA,1,4/20/2016 0:00:00,$200.00,WRECK 1 CAR FRAME GARAGE-REAR
528866,14171000185,4161,NA,NA,GRAVOIS,AV,NA,20,5/6/2016 0:00:00,$24999.00,WRECK COMMERCIAL BUILDING
528884,15607000110,6732,NA,NA,WISE,AV,NA,1,6/6/2016 0:00:00,$9000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
528895,12902000160,1105,-R,NA,WILMINGTON,AV,NA,23,4/25/2016 0:00:00,$500.00,WRECK 1 CAR FRAME GARAGE
528910,15792000230,3911,-R,NA,EILER,ST,NA,23,4/26/2016 0:00:00,$400.00,WRECK 1 CAR FRAME GARAGE
528968,13689000190,4207,NA,W,KENNERLY,AV,NA,1,6/17/2016 0:00:00,$6500.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
528980,12998000150,6717,NA,NA,VIRGINIA,AV,NA,1,5/17/2016 0:00:00,$8900.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
529011,13683000510,1700,NA,NA,BILLUPS,AV,NA,1,5/20/2016 0:00:00,$2600.00,EMERGENCY 99-FY16-WRECK 2 STORY 2 FAMILY BRICK HOUSE(RUBBLE)
529013,13701000480,1720,NA,N,TAYLOR,AV,NA,1,5/20/2016 0:00:00,$2500.00,(EMERGENCY 99-16)WRECK 1 STORY 1 FAMILY BRICK HOUSE(RUBBLE)
529040,11536000100,3310,NA,NA,LEMP,AV,NA,1,6/20/2016 0:00:00,$4000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 98-FY16)
529047,13706000130,4420,NA,NA,KENNERLY,AV,NA,1,5/24/2016 0:00:00,$5600.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
529060,15489000180,6313,-R,NA,LAURA,AV,NA,23,5/4/2016 0:00:00,$200.00,WRECK 1 CAR FRAME GARAGE
529065,13760000260,4562,NA,NA,ENRIGHT,AV,NA,1,7/26/2016 0:00:00,$12500.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
529073,12898000110,724,-R,NA,DOVER,PL,NA,23,5/4/2016 0:00:00,$2500.00,WRECK 2 CAR BRICK GARAGE
529077,13271000240,3647,R,NA,ROBERT,AV,NA,23,5/4/2016 0:00:00,$700.00,WRECK ONE CAR FRAME GARAGE
529146,15613000040,6040,R,NA,ODELL,ST,NA,23,5/9/2016 0:00:00,$1000.00,WRECK 1 STORY GARAGE FRAME
529205,14781050170,4500,-10,NA,PARKVIEW,PL,NA,20,6/6/2016 0:00:00,$91000.00,WRECK COMMERCIAL BUILDING
529225,13642000040,2501,NA,N,VANDEVENTER,AV,NA,20,6/13/2016 0:00:00,$25000.00,WRECK COMMERCIAL BUILDING
529226,15090000120,4934,NA,NA,UNION,BLVD,NA,1,7/26/2016 0:00:00,$10500.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
529227,15090000130,4938,NA,NA,UNION,BLVD,NA,1,6/3/2016 0:00:00,$8900.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
529228,15090000150,4948,NA,NA,UNION,BLVD,NA,1,6/3/2016 0:00:00,$8900.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
529244,15832000060,5526,-R,NA,GOETHE,AV,NA,23,5/12/2016 0:00:00,$500.00,WRECK 1 CAR FRAME GARAGE
529264,11212000011,3600,NA,N,2ND,ST,NA,20,6/6/2016 0:00:00,$53400.00,WRECK COMMERCIAL BUILDING (BLDG 17-PLANT 1)
529289,15142000040,5412,R,NA,QUEENS,AV,NA,23,5/16/2016 0:00:00,$100.00,WRECK 1 STORY FRAME GARAGE
529310,11513000220,3215,R,NA,IOWA,AV,NA,23,5/17/2016 0:00:00,$1200.00,WRECK 1 STORY FRAME GARAGE
529346,13777060250,1330,NA,NA,WALTON,AV,NA,1,8/4/2016 0:00:00,$7400.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
529354,12489000225,4158,-60,NA,OBEAR,AV,NA,1,9/9/2016 0:00:00,$6200.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
529368,13921000115,3950,NA,NA,LINDELL,BLVD,NA,20,5/19/2016 0:00:00,$3500.00,WRECK BRICK GARAGE
529374,16286000230,5226,R,NA,PERNOD,AV,NA,23,5/20/2016 0:00:00,$300.00,WRECK REAR FRAME GARAGE
529376,11397000070,2409,-R,NA,MCNAIR,AV,NA,23,5/20/2016 0:00:00,$3500.00,WRECK 2 STORY WOOD GARAGE
529473,14404020040,4748,-R,NA,ANDERSON,AV,NA,23,5/25/2016 0:00:00,$200.00,WRECK REAR FRAME GARAGE
529533,14842000350,5125,NA,NA,KENSINGTON,AV,NA,1,7/12/2016 0:00:00,$4000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
529539,15171000210,5644,R,NA,DEVONSHIRE,AV,NA,23,5/27/2016 0:00:00,$200.00,WRECK ONE CAR FRAME GARAGE
529540,14754000380,3255,REAR,NA,REGAL,PL,NA,1,5/27/2016 0:00:00,$500.00,WRECK 2 CAR FRAME DETACHED GARAGE
529544,14126000041,3445,NA,NA,BENT,AV,NA,20,6/17/2016 0:00:00,$307098.00,WRECK COMMERCIAL BUILDING (PARTIAL- SOUTH)
529554,15833000500,5501,REAR,NA,RHODES,AV,NA,1,5/31/2016 0:00:00,$500.00,WRECK 1 1/2 CAR FRAME GARAGE - REAR
529577,11500000140,3221,R,NA,GRAVOIS,AV,NA,23,6/1/2016 0:00:00,$200.00,WRECK TWO CAR FRAME GARAGE
529586,13615000220,4329,NA,NA,MARGARETTA,AV,NA,1,7/28/2016 0:00:00,$8500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
529587,13615000270,4012,NA,N,NEWSTEAD,AV,NA,1,8/17/2016 0:00:00,$8100.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
529588,11575000300,3539,NA,NA,NEBRASKA,AV,NA,1,7/29/2016 0:00:00,$12500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
529601,13381000015,5200,NA,N,2ND,ST,NA,20,8/3/2016 0:00:00,$42865.00,PARTIAL WRECK COMMERCIAL BLDG (BLDG 41)
529615,16254000060,5740,-42R,NA,CHIPPEWA,ST,NA,23,6/3/2016 0:00:00,$1500.00,WRECK TWO CAR FRAME GARAGE (CFD 30 DAYS)
529620,13778000140,1352,-54,NA,BAYARD,AV,NA,2,6/23/2016 0:00:00,$0.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
529639,12546000105,3227,NA,N,9TH,ST,NA,20,10/10/2016 0:00:00,$5000.00,WRECK COMMERCIAL BUILDING (FRONT BLDG ONLY)  AKA 3217 N 9TH
529642,14389020070,4880,-R,NA,KOSSUTH,AV,NA,23,6/6/2016 0:00:00,$300.00,WRECK 2 CAR FRAME GARAGE
529657,10628000080,1721,NA,N,13TH,ST,NA,1,8/4/2016 0:00:00,$30000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
529729,12910000130,520,NA,NA,WILMINGTON,AV,NA,1,7/11/2016 0:00:00,$10000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
529752,12773000050,4744,NA,NA,TENNESSEE,AV,NA,1,7/12/2016 0:00:00,$12800.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
529771,11997000015,2916,NA,NA,OREGON,AV,NA,20,7/1/2016 0:00:00,$23000.00,WRECK COMMERCIAL BUILDING
529772,11997000015,2822,-30,NA,GRAVOIS,AV,NA,20,7/7/2016 0:00:00,$21150.00,WRECK COMMERCIAL BUILDING
529773,14075000140,5214,NA,NA,DAGGETT,AV,NA,1,7/1/2016 0:00:00,$10000.00,WRECK 1 STORY SINGLE FAMILY FRAME
529779,14824000330,2862,R,NA,BELT,AV,NA,23,6/13/2016 0:00:00,$500.00,WRECK 5 CAR WOOD GARAGE
529801,12809000290,5047,R,NA,ALASKA,AV,NA,23,6/13/2016 0:00:00,$500.00,WRECK 2 CAR WOOD GARAGE
529802,15966000130,4320,REAR,NA,POTOMAC,ST,NA,1,6/14/2016 0:00:00,$1000.00,WRECK 1 1/2 CAR FRAME GARAGE
529809,15864000340,3631,-33R,NA,DOVER,PL,NA,23,6/14/2016 0:00:00,$600.00,WRECK 1 CAR FRAME GARAGE
529816,15059060260,3909,-R,NA,JUNIATA,ST,NA,23,6/14/2016 0:00:00,$400.00,WRECK 1 CAR FRAME GARAGE
529852,14418340050,4650,-R,NA,KORTE,AV,NA,23,6/17/2016 0:00:00,$100.00,WRECK 1 CAR FRAME GARAGE
529945,16105000160,4105,NA,NA,HAVEN,ST,NA,23,6/21/2016 0:00:00,$200.00,WRECK 1 CAR FRAME GARAGE
529994,14239020110,8034,NA,NA,FREDERICK,ST,NA,1,8/24/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY FRAME HOUSE
529996,14239020030,7962,NA,NA,FREDERICK,ST,NA,1,8/24/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
529997,14251000260,1041,NA,NA,TILLIE,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
529998,14251000190,1023,NA,NA,TILLIE,AV,NA,1,8/24/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
530001,15932000340,5555,-57,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530002,15932000310,5543,-45,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530003,15932000300,5539,-41,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530004,15282000080,5536,-38,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530005,15282000070,5540,-42,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530006,15282000060,5544,-46,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530007,15282000050,5548,-50,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530008,15282000030,5556,NA,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530010,15282000450,5572,-76,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY MULTI FAMILY BRICK HOUSE
530022,14518000240,3044,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
530023,14518000181,3028,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
530024,14518000160,3024,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
530025,14518000150,3022,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
530026,14518000260,5370,NA,NA,ASHLAND,AV,NA,1,8/3/2016 0:00:00,$5000.00,WRECK 1. 5 STORY SINGLE FAMILY BRICK HOUSE
530027,14518000130,3016,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
530028,14518000210,3036,NA,NA,ARLINGTON,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
530034,14518000280,3115,NA,NA,ABNER,PL,NA,1,8/3/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
530035,15249000010,3100,NA,NA,ABNER,PL,NA,1,8/3/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
530036,15247000320,3016,NA,NA,ABNER,PL,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
530037,15430000150,1033,NA,NA,BADEN,AV,NA,1,9/6/2016 0:00:00,$5000.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
530038,15932000360,5565,NA,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530039,15932000350,5561,NA,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530040,15932000330,5551,-53,NA,ASHLAND,AV,NA,2,8/4/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530041,15932000320,5547,-49,NA,ASHLAND,AV,NA,2,8/3/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530049,13993210160,1055,-57,S,VANDEVENTER,AV,NA,2,6/24/2016 0:00:00,$0.00,WRECK REAR 2 STORY PORCH
530050,13993210160,1055,-57,S,VANDEVENTER,AV,NA,23,6/24/2016 0:00:00,$0.00,WRECK 1 CAR BRICK GARAGE
530053,15114110280,4397,NA,NA,GIBSON,AV,NA,23,6/24/2016 0:00:00,$0.00,WRECK 2 CAR SIDING GARAGE
530055,14435000180,4159,NA,NA,FARLIN,AV,NA,1,7/21/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
530064,16056000100,4122,R,NA,ROSA,AV,NA,1,6/24/2016 0:00:00,$2500.00,WRECK ONE CAR FRAME GARAGE AND REAR DECK
530087,12829000160,123,-R,NA,EICHELBERGER,ST,NA,23,6/27/2016 0:00:00,$600.00,WRECK 2 CAR BRICK GARAGE
530094,13735000090,3850,NA,NA,EVANS,AV,NA,1,7/12/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
530120,16295000090,3852,REAR,NA,MERAMEC,ST,NA,1,6/28/2016 0:00:00,$0.00,WRECK 1 1/2 CAR/SHED FRAME GARAGE
530128,13164000170,8e3,NA,NA,IVORY,AV,NA,20,9/7/2016 0:00:00,$11000.00,WRECK COMMERCIAL BUILDING
530153,15600000170,6919,NA,NA,NASHVILLE,AV,NA,23,6/29/2016 0:00:00,$500.00,WRECK 1 CAR FRAME GARAGE & CARPORT (HANDWRECK)
530158,13806100230,1405,-07,NA,BURD,AV,NA,2,7/27/2016 0:00:00,$7000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530182,12961030055,1601,NA,NA,SULPHUR,AV,NA,1,8/12/2016 0:00:00,$11850.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
530183,14408000040,4672,NA,NA,ESSEX,PL,NA,1,9/6/2016 0:00:00,$5000.00,WRECK SINGLE FAMILY BRICK HOUSE
530243,12579000290,3637,NA,NA,ALBERTA,ST,NA,23,7/5/2016 0:00:00,$0.00,WRECK 1 CAR WOOD GARAGE
530287,11642000210,3613,R,NA,OHIO,AV,NA,1,7/7/2016 0:00:00,$1000.00,WRECK ONE CAR FRAME GARAGE
530390,12435000080,4228,NA,N,FLORISSANT,AV,NA,1,8/22/2016 0:00:00,$10500.00,(EMERGENCY) WRECK 2 STORY 2 FAMILY BRICK HOUSE
530392,13641000400,3957,-59,NA,NORTH MARKET,ST,NA,2,8/10/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (EMERGENCY)
530417,13621000120,3108,NA,NA,MARNICE,PL,NA,1,9/21/2016 0:00:00,$4000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
530424,16180000020,6424,NA,NA,CHIPPEWA,ST,NA,20,8/18/2016 0:00:00,$2000.00,WRECK GAS STATION CANOPY ONLY
530452,13987000080,4134,NA,NA,BINGHAM,AV,NA,1,7/28/2016 0:00:00,$6900.00,(EMERGENCY 2-FY17)WRECK 2 STORY 1 FAMILY BRICK HOUSE
530467,14645000011,2166,NA,NA,HAMPTON,AV,NA,20,8/12/2016 0:00:00,$79600.00,WRECK COMMERCIAL BUILDING
530482,13780000700,4821,NA,NA,COTE BRILLIANTE,AV,NA,1,10/17/2016 0:00:00,$5000.00,WRECK 2 STORY SINGLE FAMILY BRICK HOUSE
530483,12718000120,4505,NA,NA,OREGON,AV,NA,1,8/24/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
530485,14566000260,4171,NA,NA,WEST BELLE,PL,NA,1,9/9/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
530486,15125000310,5451,-R,NA,PLOVER,AV,NA,23,7/19/2016 0:00:00,$1200.00,WRECK 2 CAR FRAME GARAGE
530492,14192000430,3811,R,NA,TAFT,AV,NA,1,7/19/2016 0:00:00,$1000.00,WRECK 2 CAR FRAME GARAGE
530528,16142000270,8839,R,NA,NORTHCREST,LA,NA,23,7/20/2016 0:00:00,$1329.00,WRECK FRAME GARAGE
530538,14239020020,7956,NA,NA,FREDERICK,ST,NA,1,8/2/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
530539,14240000100,1042,NA,NA,BITTNER,ST,NA,1,8/2/2016 0:00:00,$5000.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
530540,14240000030,1068,NA,NA,BITTNER,ST,NA,1,8/2/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
530541,14251000220,1033,NA,NA,TILLIE,AV,NA,1,8/2/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
530542,15430000270,1077,NA,NA,BADEN,AV,NA,1,8/2/2016 0:00:00,$5000.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
530702,13565000030,4114,NA,W,ROSALIE,ST,NA,1,9/27/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
530717,13062000010,7428,NA,NA,VERMONT,AV,NA,1,12/29/2016 0:00:00,$2840.00,WRECK COMMERCIAL/RESIDENTIAL BRICK BLDG
530736,16071000270,3449,-51R,NA,LAWN,AV,NA,23,7/28/2016 0:00:00,$200.00,WRECK 2 CAR FRAME GARAGE
530798,13758000070,4352,NA,NA,DELMAR,BLVD,NA,23,8/2/2016 0:00:00,$400.00,WRECK TWO CAR FRAME GARAGE
530799,14998000110,5956,NA,NA,LOTUS,AV,NA,1,10/4/2016 0:00:00,$3000.00,WRECK 2 STORY SINGLE FAMILY BRICK HOUSE (PKG 3-FY17)
530800,11030000145,3014,-16,NA,SHERIDAN,AV,NA,2,9/20/2016 0:00:00,$2999.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 4-FY17)
530801,11853000090,3057,NA,NA,SHERIDAN,AV,NA,20,9/20/2016 0:00:00,$2999.00,WRECK COMMERCIAL BUILDING (PKG 4-FY17)
530802,11853000100,3059,NA,NA,SHERIDAN,AV,NA,20,9/20/2016 0:00:00,$2999.00,WRECK COMMERCIAL BUILDING (PKG 4-FY17)
530803,11853000110,3061,NA,NA,SHERIDAN,AV,NA,20,9/20/2016 0:00:00,$2999.00,WRECK COMMERCIAL BUILDING (PKG 4-FY17)
530809,15256000080,5562,NA,NA,ST EDWARD,AV,NA,1,11/2/2016 0:00:00,$3000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE (PKG 3-FY17)
530811,13819100090,1480,NA,NA,SHAWMUT,PL,NA,1,10/4/2016 0:00:00,$3500.00,WRECK TWO STORY TWO FAMILY BRICK HOUSE (PKG 3 FY17)
530813,13609000020,4234,-36,W,SACRAMENTO,AV,NA,2,9/19/2016 0:00:00,$3700.00,WRECK TWO STORY THREE FAMILY BRICK HOUSE (PKG 3 FY17)
530820,13791000320,5014,NA,NA,MINERVA,AV,NA,1,9/20/2016 0:00:00,$4800.00,WRECK 2 STORY SINGLE FAMILY BRICK HOUSE (PKG 6 FY17)
530821,13791000300,5020,NA,NA,MINERVA,AV,NA,1,10/13/2016 0:00:00,$4800.00,WRECK 2 STORY SINGLE FAMILY BRICK HOUSE (PKG 6 FY17)
530822,14874000110,4160,NA,NA,ENRIGHT,AV,NA,1,9/21/2016 0:00:00,$4000.00,WRECK 2 STORY SINGLE FAMILY BRICK HOUSE (PKG 7 FY17)
530824,13739000460,3809,NA,NA,COOK,AV,NA,1,9/21/2016 0:00:00,$4000.00,CLEAR RUBBLE (PKG 7 FY17)
530825,13738000130,3814,NA,NA,COOK,AV,NA,1,9/21/2016 0:00:00,$6000.00,WRECK 2 STORY SINGLE FAMILY BRICK HOUSE (PKG 7 FY17)
530885,14792000070,2127,NA,NA,CLIFTON,AV,NA,1,9/1/2016 0:00:00,$5000.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
530896,14792000040,2139,-41,NA,CLIFTON,AV,NA,2,9/1/2016 0:00:00,$5000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE
530897,14792000030,2147,NA,NA,CLIFTON,AV,NA,1,9/1/2016 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY FRAME HOUSE
530936,15526000270,5521,NA,NA,DAVISON,AV,NA,1,10/4/2016 0:00:00,$5800.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE (PKG 5-FY17)
530937,15526000250,5527,NA,NA,DAVISON,AV,NA,1,10/4/2016 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE (PKG 5-FY 17)
530938,15632000070,5526,NA,NA,DAVISON,AV,NA,1,10/4/2016 0:00:00,$7000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE (PKG 5-FY17)
530950,13776000090,4510,NA,NA,DR MARTIN LUTHER KING,DR,NA,20,8/24/2016 0:00:00,$8750.00,(PKG 1-17) WRECK COMMERCIAL BRICK BLDG
530951,13776000080,4512,NA,NA,DR MARTIN LUTHER KING,DR,NA,20,8/31/2016 0:00:00,$8750.00,(PKG 1-17)WRECK COMMERCIAL BRICK BLDG
530976,11119000020,2700,-08,N,FLORISSANT,AV,NA,20,9/21/2016 0:00:00,$20000.00,WRECK COMMERCIAL BRICK BLDG
531030,11643000170,3703,-05,NA,OHIO,AV,NA,2,10/3/2016 0:00:00,$4000.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 10-FY17)
531032,11527000040,3332,-R,NA,MISSOURI,AV,NA,2,11/7/2016 0:00:00,$3250.00,WRECK REAR FRAME BUILDING  (PKG 10-FY17)
531036,15186000350,3853,NA,NA,GREER,AV,NA,1,8/23/2016 0:00:00,$7500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
531049,14238000200,7975,NA,NA,FREDERICK,ST,NA,1,9/8/2016 0:00:00,$9000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
531050,11009050010,2946,-56,NA,DR MARTIN LUTHER KING,DR,NA,20,9/7/2016 0:00:00,$17250.00,(PKG 13-FY17)WRECK COMMERCIAL BRICK BUILDING
531070,14477020390,2627,NA,NA,MARCUS,AV,NA,1,11/7/2016 0:00:00,$2800.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 12-FY17)
531071,13720000170,4540,NA,NA,GARFIELD,AV,NA,1,11/28/2016 0:00:00,$3000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 12-FY17)
531072,14477110160,4758,NA,NA,CUPPLES,PL,NA,1,12/16/2016 0:00:00,$3000.00,WRECK 2 STORY SINGLE FAMILY BRICK HOUSE (PKG 12-FY17)
531073,14470000160,4624,-26,NA,KENNERLY,AV,NA,1,11/28/2016 0:00:00,$3000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 12-FY17)
531074,13135000100,621,NA,W,PRIMM,ST,NA,1,9/29/2016 0:00:00,$5200.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
531076,13600000190,4133,NA,NA,SAN FRANCISCO,AV,NA,1,11/4/2016 0:00:00,$8000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
531087,15336000140,5401,R,NA,BLOW,ST,NA,23,8/19/2016 0:00:00,$2500.00,(EMERGENCY 15-FY17)WRECK GARAGE ONLY
531091,15528000560,5401,R,NA,BEACON,AV,NA,23,8/18/2016 0:00:00,$1800.00,(EMERGENCY PKG 16-FY17)WRECK GARAGE ONLY
531094,15792000195,5425,NA,NA,ULENA,AV,NA,23,8/18/2016 0:00:00,$180.00,WRECK 2 CAR FRAME GARAGE
531114,12391000030,3640,REAR,NA,PALM,ST,NA,23,8/19/2016 0:00:00,$500.00,WRECK 1 CAR BRICK GARAGE (REAR)
531169,12438050170,4251,NA,NA,BLAIR,AV,NA,1,10/10/2016 0:00:00,$3999.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (EMERGENCY DEMOLITION)
531195,10994000095,2809,NA,NA,WASHINGTON,AV,NA,20,10/26/2016 0:00:00,$10000.00,WRECK COMMERCIAL BUILDING
531200,13789000140,5048,NA,NA,WELLS,AV,NA,6,10/21/2016 0:00:00,$6000.00,CLEAR RUBBLE
531203,13789000120,5054,NA,NA,WELLS,AV,NA,1,9/26/2016 0:00:00,$6000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
531204,13789000110,5056,NA,NA,WELLS,AV,NA,1,11/22/2016 0:00:00,$6000.00,WRECK 2 STORY SINGLE FAMILY BRICK HOUSE
531229,11105000050,2821,NA,N,FLORISSANT,AV,NA,20,10/26/2016 0:00:00,$4000.00,WRECK COMMERCIAL BUILDING (PKG 18-FY17)
531230,11553000380,2019,NA,NA,MIAMI,ST,NA,2,9/23/2016 0:00:00,$3650.00,WRECK 3 STORY 3 FAMILY BRICK HOUSE (PKG 19-FY17)
531232,11553000390,2021,NA,NA,MIAMI,ST,NA,1,9/23/2016 0:00:00,$3650.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 19-FY17)
531233,13229000110,116,NA,NA,ESPENSCHIED,ST,NA,1,10/27/2016 0:00:00,$6900.00,WRECK 1 STORY 1 FAMILY FRAME HOME (PKG 17-FY17)
531235,11637000230,3739,-41,NA,CALIFORNIA,AV,NA,2,9/26/2016 0:00:00,$3900.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 21-FY17)
